VictimID,CaseID,Name,Gender,Age,OccupationID,ReligionID,CasteID,InjuryType
31848,39858,Padmavathi Hanumaiah,F,47,4,3,13,Fatal
31849,41027,Girish Lingaiah,M,73,5,7,18,Grievous
31850,41027,Pushpa Khan,F,64,10,2,11,Grievous
31851,41027,Divya Prabhu,F,44,8,2,9,Minor
31852,42269,Surendra Lingaiah,M,31,11,7,18,Grievous
31853,43663,Manjula Patel,F,24,16,7,18,Grievous
31854,43806,Akshata Puttaiah,F,64,18,2,9,Fatal
31855,43806,Girish Siddiqui,M,46,11,1,3,Fatal
31856,44176,Sharadha Rao,F,59,17,7,18,None
31857,44212,Pradeep Puttaiah,M,62,15,1,3,Grievous
31858,44252,Rubina Thimmaiah,F,67,5,7,18,None
31859,44840,Reshma Verma,F,67,6,1,2,Grievous
31860,44908,Hemavathi Singh,F,35,16,7,18,Minor
31861,45666,Sudha Gupta,F,69,8,1,3,Psychological
31862,45784,Savitha Gowda,F,21,11,3,13,None
31863,46134,Sanjay Khan,M,52,2,1,3,None
31864,46553,Bhavana Prasad,F,36,14,1,4,Psychological
31865,47018,Krishnaraj Murthy,M,51,11,1,6,None
31866,47692,Gopal Nayak,M,63,4,3,13,None
31867,47734,Chethan Hanumaiah,M,46,3,1,1,Psychological
31868,48240,Geeta Veerappa,F,35,11,1,2,Minor
31869,48240,Rubina Rao,F,15,2,1,4,Psychological
31870,48274,Nikhil Naik,M,16,7,1,4,Minor
31871,48298,Vanitha Hanumaiah,F,41,12,7,18,None
31872,48984,Veena DSouza,F,25,6,1,8,None
31873,49717,Praveen Hanumaiah,M,69,1,5,16,None
31874,49821,Mohammed Raju,M,41,12,1,2,None
31875,904,Rubina Prabhu,F,66,5,1,7,None
31876,6437,Anitha Choudhary,F,71,6,1,7,Minor
31877,7543,Umesh Thimmaiah,M,55,3,3,12,Minor
31878,9375,Shivakumar Desai,M,64,17,2,11,Psychological
31879,9375,Naresh Thimmaiah,M,64,11,2,10,Psychological
31880,9543,Gayathri Prabhu,F,74,2,3,13,None
31881,9543,Bharath Naik,M,55,10,3,12,None
31882,12099,Bharath Krishnappa,M,20,15,1,4,None
31883,14391,Rajesh Puttaiah,M,24,6,1,4,Fatal
31884,14391,Faisal Desai,M,34,5,1,4,Fatal
31885,14391,Nagaveni Lingaiah,F,23,16,1,6,Fatal
31886,15479,Pavithra Prasad,F,24,4,1,5,Minor
31887,16055,Manjula Pinto,F,21,8,4,15,Fatal
31888,17028,Arjun Lingaiah,M,40,7,2,10,Grievous
31889,17867,Nikhil Shetty,M,42,18,1,5,Minor
31890,17984,Mallika Puttaiah,F,37,1,6,17,Minor
31891,19280,Mahesh Khan,M,17,1,1,4,None
31892,24441,Rajesh Patil,M,69,1,3,13,Fatal
31893,24724,Salman Shetty,M,66,12,1,8,Minor
31894,24757,Nikhil Kamath,M,38,13,1,3,Grievous
31895,27504,Kavitha Singh,F,56,10,2,10,None
31896,27979,Ganesh Shaikh,M,23,12,1,3,None
31897,28379,Nirmala Patel,F,41,18,7,18,Minor
31898,29328,Naveen Shenoy,M,36,5,2,9,Minor
31899,29494,Akshata Fernandez,F,55,8,7,18,Grievous
31900,29494,Manjula Choudhary,F,33,10,1,5,Minor
31901,29494,Pushpa Rangaiah,F,61,2,2,11,Minor
31902,30648,Anitha Muddaiah,F,47,18,1,1,Minor
31903,30648,Imran Shaikh,M,73,6,7,18,Grievous
31904,31022,Praveen Naik,M,32,17,1,6,Minor
31905,32784,Lokesh Puttaiah,M,33,7,1,2,Minor
31906,33752,Parvathi Thimmaiah,F,24,10,1,2,Psychological
31907,35777,Vidya Desai,F,65,11,6,17,None
31908,36674,Hemavathi Shenoy,F,42,5,1,7,Fatal
31909,36708,Roopa Krishnappa,F,50,5,1,4,Minor
31910,38019,Bhavana Sridhara,F,56,6,1,8,None
31911,38779,Lakshmi Veerappa,F,22,16,1,1,Minor
31912,39177,Akshata Siddiqui,F,52,8,7,18,None
31913,40472,Rekha Prabhu,F,61,7,1,8,Psychological
31914,40472,Shashi Prasad,M,40,1,1,6,Minor
31915,40859,Puneeth Sharma,M,73,1,3,12,Grievous
31916,40859,Mohammed Joshi,M,29,11,3,12,Grievous
31917,44732,Nagaveni Rangaiah,F,27,17,1,3,Minor
31918,45649,Sunitha Fernandez,F,28,16,7,18,Minor
31919,46371,Veena Siddiqui,F,45,6,1,3,None
31920,46741,Shanthala Rangaiah,F,22,5,1,2,Psychological
31921,46999,Pavithra Mirza,F,30,4,1,3,None
31922,47320,Venkatesh Khan,M,61,3,1,5,Fatal
31923,49209,Nagaveni Sridhara,F,56,3,1,8,Minor
31924,49441,Asha Lingaiah,F,64,8,1,6,None
31925,11657,Manjunath Krishnappa,M,49,3,1,7,Psychological
31926,11675,Sanjay Desai,M,46,3,1,3,Psychological
31927,12624,Anil Siddiqui,M,34,7,1,6,None
31928,17907,Girish Kamath,M,23,3,1,7,None
31929,18812,Geeta Acharya,F,61,3,1,6,Grievous
31930,18812,Sanjay Rao,M,29,15,3,13,Grievous
31931,19933,Hemavathi Rangaiah,F,15,4,2,11,Minor
31932,21326,Ayesha Prasad,F,56,18,1,2,Minor
31933,21835,Prasad Verma,M,56,6,4,15,None
31934,25573,Kiran Rao,M,42,6,1,7,Grievous
31935,3649,Shivakumar Basappa,M,18,1,1,4,None
31936,5980,Ajay Joshi,M,58,7,1,5,Minor
31937,5980,Sumathi Patel,F,23,15,4,15,Minor
31938,12816,Shashi Gowda,M,29,14,7,18,Psychological
31939,19540,Asha Nayak,F,70,4,2,11,Fatal
31940,19540,Anitha Hanumaiah,F,34,4,1,2,Fatal
31941,19540,Meena Rangaiah,F,50,5,2,10,Fatal
31942,17259,Nirmala Prabhu,F,37,17,1,8,Fatal
31943,17259,Rakesh Kamath,M,59,18,1,4,Fatal
31944,17407,Reshma Khan,F,20,9,1,5,Grievous
31945,23750,Mahesh Raju,M,31,16,7,18,Fatal
31946,23750,Nandakumar Rao,M,20,10,1,6,Fatal
31947,24270,Sharadha Hanumaiah,F,46,4,1,8,Minor
31948,24470,Chethan Kumar,M,35,10,1,3,Fatal
31949,36040,Kiran Shaikh,M,43,3,2,11,Minor
31950,36040,Nikhil Krishnappa,M,25,7,1,3,Minor
31951,36040,Kiran Patel,M,70,10,7,18,Grievous
31952,36820,Surendra Krishnappa,M,40,17,1,6,Grievous
31953,37619,Nagaveni Mirza,F,60,15,2,10,Grievous
31954,45987,Rohan Prabhu,M,63,10,2,11,None
31955,13691,Geeta Bhat,F,25,3,1,4,None
31956,25706,Shivakumar Veerappa,M,43,18,5,16,None
31957,26385,Madesh Sharma,M,75,18,7,18,Psychological
31958,27989,Usha Choudhary,F,60,2,2,9,None
31959,38018,Surendra Sridhara,M,34,14,1,5,Grievous
31960,39650,Arjun Raju,M,52,5,1,1,Minor
31961,40339,Radha Pinto,F,25,5,2,9,Minor
31962,48509,Mallika Reddy,F,35,8,7,18,Psychological
31963,850,Girish Reddy,M,66,2,1,4,None
31964,1176,Mohammed Patel,M,26,13,2,11,None
31965,4174,Mohammed Pinto,M,29,15,1,4,None
31966,5836,Sanjay Khan,M,16,17,1,4,None
31967,10503,Dinesh Khan,M,48,14,1,8,Psychological
31968,20789,Padmavathi Swamy,F,31,10,1,1,Minor
31969,23339,Venkatesh Bhat,M,72,17,1,2,Psychological
31970,25964,Santosh Prabhu,M,18,5,1,1,None
31971,32032,Ravi DSouza,M,29,6,2,10,Fatal
31972,32032,Umesh DSouza,M,30,2,2,9,Fatal
31973,38431,Abhishek Yellappa,M,31,13,7,18,Minor
31974,38431,Pooja Thimmaiah,F,22,12,1,5,Grievous
31975,43527,Chandana Mirza,F,52,10,1,1,Grievous
31976,46690,Umesh Choudhary,M,15,12,1,6,None
31977,3011,Veena Basappa,F,18,10,1,4,None
31978,12327,Pradeep Lingaiah,M,16,12,1,1,Psychological
31979,12327,Deepa Veerappa,F,37,7,1,5,Psychological
31980,14269,Vanitha Rao,F,24,6,1,6,Minor
31981,15159,Sowmya Kumar,F,21,9,3,12,Grievous
31982,15376,Sneha Puttaiah,F,56,4,2,9,Minor
31983,35014,Praveen Yellappa,M,22,14,5,16,Grievous
31984,11245,Arjun Nayak,M,50,18,1,7,Minor
31985,11245,Ganesh Lingaiah,M,65,14,1,2,None
31986,15452,Parvathi Choudhary,F,27,7,1,8,Minor
31987,15452,Dinesh Sharma,M,43,13,1,1,Minor
31988,27094,Spandana Gupta,F,44,9,3,13,Minor
31989,28942,Santosh Mirza,M,26,7,1,3,Minor
31990,33874,Roopa Krishnappa,F,21,4,7,18,None
31991,35630,Hemavathi Veerappa,F,70,8,7,18,Minor
31992,42149,Basavaraj Krishnappa,M,40,13,1,6,Minor
31993,327,Nanditha Lingaiah,F,35,15,2,10,None
31994,7901,Mohammed Choudhary,M,34,4,1,1,None
31995,26256,Bhavana Naik,F,65,9,3,12,None
31996,43015,Radha Thimmaiah,F,29,15,2,9,Minor
31997,10916,Vijay Patil,M,44,4,5,16,Psychological
31998,13412,Nandakumar Khan,M,31,7,2,11,None
31999,19619,Reshma Acharya,F,48,16,1,5,Minor
32000,27605,Akshata Naik,F,36,5,7,18,Psychological
32001,39210,Rekha Siddiqui,F,24,12,2,11,Psychological
32002,45209,Nagaveni Naik,F,70,15,1,5,Minor
32003,48152,Krishnaraj Rangaiah,M,52,6,1,2,Minor
32004,49724,Ratna Singh,F,50,16,1,7,Minor
32005,49724,Sharadha Muddaiah,F,55,1,1,3,Grievous
32006,49724,Chandana Murthy,F,37,12,1,2,Grievous
32007,7721,Dinesh Basappa,M,29,18,7,18,Minor
32008,18743,Sumathi Prabhu,F,41,17,5,16,None
32009,9492,Geeta Swamy,F,60,5,1,6,Psychological
32010,13942,Veena Patil,F,42,12,1,3,Minor
32011,27218,Parvathi Sharma,F,46,13,1,1,Psychological
32012,27218,Ratna Gupta,F,30,14,1,8,Psychological
32013,46647,Mallika Swamy,F,43,6,1,2,None
32014,303,Ayesha Swamy,F,21,15,5,16,None
32015,358,Sunil Shenoy,M,50,1,1,4,None
32016,3427,Priya Rao,F,36,3,1,8,None
32017,3841,Prasad Joshi,M,59,1,1,6,None
32018,4517,Pavithra Muddaiah,F,44,8,3,12,None
32019,4694,Ayesha Naik,F,29,7,3,13,None
32020,5071,Faisal Rao,M,35,3,2,10,Minor
32021,5525,Puneeth Murthy,M,32,2,1,4,None
32022,5839,Pushpa Prabhu,F,54,10,3,13,None
32023,5900,Dinesh Prasad,M,46,1,7,18,None
32024,5920,Deepa Choudhary,F,57,5,2,11,Psychological
32025,6333,Sanjay Singh,M,68,18,1,5,None
32026,6349,Manjula Hanumaiah,F,56,2,1,8,Minor
32027,6553,Vidya Gupta,F,53,15,1,2,None
32028,6580,Ratna Rao,F,56,11,1,2,Psychological
32029,7416,Uma Shetty,F,75,15,1,3,None
32030,8070,Bhavana Prabhu,F,15,12,2,10,None
32031,8418,Mallika Mirza,F,36,7,7,18,None
32032,10330,Prasad Bhat,M,62,3,1,4,None
32033,11187,Mallika Sridhara,F,27,13,2,11,Psychological
32034,11329,Akash Patil,M,54,18,1,4,Minor
32035,12158,Deepa Singh,F,45,6,1,2,None
32036,12457,Naresh Patil,M,55,2,3,13,Psychological
32037,12457,Nagaveni Hanumaiah,F,39,8,1,6,Minor
32038,14376,Prasad Bhat,M,37,15,3,13,Grievous
32039,14453,Sunitha Patel,F,64,13,1,6,None
32040,14645,Nagaraj Rangaiah,M,24,18,1,8,Grievous
32041,15797,Sowmya Hegde,F,54,3,4,15,None
32042,18278,Gayathri Shaikh,F,58,17,3,12,Minor
32043,18755,Surendra Shenoy,M,42,15,7,18,Psychological
32044,18839,Shivakumar Prabhu,M,31,7,2,9,Grievous
32045,18839,Nirmala Mirza,F,52,7,3,12,Grievous
32046,18839,Prasad Siddiqui,M,28,2,1,5,Minor
32047,18860,Anitha Basappa,F,24,11,3,13,Minor
32048,20244,Abhishek Naik,M,63,15,1,7,Minor
32049,21980,Pradeep Pinto,M,35,14,1,1,Minor
32050,23121,Nirmala Murthy,F,40,17,1,4,Minor
32051,23304,Kavitha Gowda,F,50,4,2,10,Minor
32052,23376,Deepak Joshi,M,23,1,1,1,Minor
32053,23376,Pavithra Yellappa,F,67,17,2,9,Minor
32054,24679,Lakshmi Naik,F,15,11,2,10,Psychological
32055,25272,Prasad Hanumaiah,M,62,11,1,4,Minor
32056,25272,Manjunath Verma,M,21,1,1,7,None
32057,25477,Ravi Sridhara,M,42,14,1,3,None
32058,26193,Nagaveni Krishnappa,F,25,17,1,7,Psychological
32059,26281,Meena Khan,F,34,2,1,2,None
32060,27337,Manjula Nayak,F,63,11,3,12,None
32061,27403,Fathima Mirza,F,35,11,7,18,Fatal
32062,28205,Rakesh Prasad,M,58,5,1,5,None
32063,28206,Ramesh Patel,M,36,5,1,3,Minor
32064,28775,Padmavathi Lingaiah,F,60,1,7,18,Minor
32065,30066,Radha Rao,F,48,9,7,18,Minor
32066,30229,Kavitha Puttaiah,F,57,15,5,16,Grievous
32067,30229,Prasad Hanumaiah,M,46,4,1,1,Minor
32068,30508,Radha Siddiqui,F,34,5,1,7,Fatal
32069,31024,Usha Gowda,F,65,14,1,2,Minor
32070,31024,Ratna Sridhara,F,46,11,1,2,Minor
32071,31449,Rajesh Basappa,M,63,17,1,5,None
32072,31595,Shanthala Reddy,F,74,3,1,1,Minor
32073,31787,Bharath Lingaiah,M,66,3,1,1,None
32074,33006,Bhavana Choudhary,F,18,15,7,18,Grievous
32075,33179,Nanditha Joshi,F,63,6,1,1,None
32076,33222,Lokesh Reddy,M,30,13,3,12,Minor
32077,35826,Sumathi Patel,F,16,9,1,3,Fatal
32078,36566,Meena Lingaiah,F,66,4,1,5,None
32079,37947,Rubina Puttaiah,F,58,7,1,3,None
32080,38006,Naresh Murthy,M,48,15,7,18,Minor
32081,38774,Sunitha Yellappa,F,40,10,1,4,Psychological
32082,39136,Akshata Basappa,F,24,12,7,18,Minor
32083,39665,Gopal Patil,M,33,15,2,11,Fatal
32084,39665,Ratna Gowda,F,45,16,1,4,Fatal
32085,39738,Nagaraj Bhat,M,35,11,1,7,Grievous
32086,41154,Ramesh Fernandez,M,36,3,1,1,None
32087,41379,Siddesh Shenoy,M,62,7,7,18,None
32088,43613,Mohammed Choudhary,M,23,11,1,4,Minor
32089,44757,Uma Raju,F,62,1,3,13,None
32090,44757,Radha Pinto,F,53,17,2,11,Minor
32091,44788,Spandana Gowda,F,26,2,2,10,Minor
32092,45315,Rakesh Shenoy,M,25,11,1,5,None
32093,45763,Siddesh Yellappa,M,68,14,1,7,None
32094,46298,Prasad Krishnappa,M,21,3,1,7,Minor
32095,46298,Nagaveni Nair,F,52,3,3,13,Minor
32096,46501,Umesh Raju,M,71,7,1,1,Fatal
32097,46947,Puneeth Sharma,M,34,6,7,18,None
32098,47431,Fathima Murthy,F,65,6,7,18,Psychological
32099,47765,Usha Siddiqui,F,63,11,1,8,None
32100,48217,Vijay Kumar,M,15,4,3,12,None
32101,48576,Naveen Sharma,M,36,18,1,5,None
32102,48989,Chethan Puttaiah,M,44,4,2,9,None
32103,49615,Abhishek Yellappa,M,42,9,3,13,Fatal
32104,137,Umesh Bhat,M,51,12,2,9,None
32105,787,Anil Bhat,M,59,14,1,6,None
32106,839,Savitha Verma,F,32,13,7,18,None
32107,915,Sharadha Verma,F,26,3,5,16,None
32108,928,Radha Desai,F,16,11,3,12,None
32109,1454,Mohammed Gowda,M,57,18,1,3,None
32110,2094,Faisal Kumar,M,74,1,1,8,None
32111,2243,Chandana Gowda,F,58,10,7,18,None
32112,2775,Abhishek Lingaiah,M,24,8,2,11,None
32113,3063,Sneha Bhat,F,44,6,1,4,None
32114,3899,Vijay Krishnappa,M,44,5,1,2,None
32115,4285,Shashi Puttaiah,M,53,18,1,5,None
32116,4783,Manjunath Swamy,M,35,8,1,2,None
32117,5127,Naveen Singh,M,26,16,1,5,None
32118,6680,Madesh Puttaiah,M,58,4,1,8,Minor
32119,6982,Chandana Naik,F,32,17,7,18,None
32120,7052,Rekha Hanumaiah,F,18,18,1,4,Psychological
32121,7585,Rahul Pinto,M,72,2,5,16,None
32122,8354,Prasad Shetty,M,40,7,1,4,None
32123,9494,Rakesh Patel,M,30,3,2,9,None
32124,11790,Mallika Sharma,F,68,2,7,18,None
32125,13849,Vanitha Desai,F,39,6,1,5,Minor
32126,13909,Ayesha Rao,F,33,6,2,11,Grievous
32127,14187,Nikhil Gowda,M,59,8,7,18,None
32128,14701,Krishnaraj Prabhu,M,70,15,1,2,Grievous
32129,15295,Meena Murthy,F,26,9,2,10,None
32130,16023,Meena Yellappa,F,38,17,1,7,None
32131,16915,Fathima Acharya,F,74,5,1,1,None
32132,18174,Kiran Joshi,M,36,8,4,14,Minor
32133,18174,Rakesh Sharma,M,32,6,1,6,Grievous
32134,18680,Vanitha Lingaiah,F,63,6,1,8,Minor
32135,21518,Vijay Patil,M,15,12,3,13,None
32136,22556,Bhavana Fernandez,F,64,17,1,6,Grievous
32137,22794,Sneha Kumar,F,61,13,3,12,Minor
32138,22794,Sanjay Sharma,M,49,10,1,4,Grievous
32139,22794,Sanjay Fernandez,M,21,15,6,17,Minor
32140,23396,Bharath Fernandez,M,56,18,1,8,None
32141,23761,Roopa Joshi,F,58,16,7,18,Fatal
32142,23838,Sneha Naik,F,33,3,1,1,Psychological
32143,23838,Rubina Reddy,F,34,18,1,6,Minor
32144,24167,Meena Murthy,F,36,11,1,2,None
32145,24282,Mallika Bhat,F,54,11,1,1,Minor
32146,25482,Pavithra Shenoy,F,35,8,2,11,Minor
32147,26997,Suresh Sharma,M,64,8,3,13,None
32148,27273,Rohan Bhat,M,73,7,1,6,None
32149,27698,Veena Yellappa,F,56,12,1,3,Minor
32150,27698,Sanjay Prabhu,M,27,16,1,5,Grievous
32151,27698,Krishnaraj Prabhu,M,50,8,3,13,Grievous
32152,27853,Bharath Lingaiah,M,64,2,1,7,Minor
32153,27884,Divya Kamath,F,21,2,1,6,None
32154,28451,Shanthala Siddiqui,F,73,3,2,9,Psychological
32155,28521,Hemavathi Joshi,F,61,17,1,7,None
32156,29111,Praveen Hanumaiah,M,56,14,1,2,Minor
32157,29128,Pavithra Yellappa,F,64,1,7,18,None
32158,29430,Reshma Desai,F,16,10,1,2,None
32159,29430,Kavitha Patel,F,63,6,1,3,None
32160,29612,Roopa Muddaiah,F,38,5,2,11,Fatal
32161,29612,Madesh Sharma,M,45,7,6,17,Fatal
32162,30552,Usha DSouza,F,45,13,1,2,Grievous
32163,30866,Savitha Lingaiah,F,41,6,7,18,None
32164,30866,Mallika Lingaiah,F,56,10,6,17,Minor
32165,31038,Parvathi Joshi,F,71,7,1,7,Fatal
32166,32602,Roopa Kumar,F,69,16,1,4,Psychological
32167,32878,Salman Acharya,M,22,13,1,5,Grievous
32168,34351,Harish Sharma,M,44,8,2,10,None
32169,34536,Spandana Shaikh,F,19,17,1,3,Grievous
32170,37131,Akshata Rangaiah,F,71,17,1,2,Minor
32171,37355,Lokesh Desai,M,59,13,2,11,Minor
32172,37442,Salman Singh,M,75,7,1,6,Minor
32173,37540,Veena Shetty,F,44,9,3,13,None
32174,37725,Suresh Mirza,M,67,14,1,3,Minor
32175,37770,Pavithra Desai,F,39,13,2,11,Grievous
32176,38252,Pradeep Veerappa,M,19,12,1,6,Grievous
32177,39389,Rubina Swamy,F,41,9,1,1,Grievous
32178,39897,Geeta Rangaiah,F,30,18,1,7,Minor
32179,40189,Hemavathi Kumar,F,65,7,1,1,None
32180,41091,Vanitha Hanumaiah,F,72,8,2,9,Psychological
32181,41091,Sowmya Murthy,F,45,4,1,8,Minor
32182,41474,Sumathi Nayak,F,50,8,3,12,None
32183,41675,Parvathi Nayak,F,31,12,3,13,None
32184,42587,Pushpa Patil,F,37,1,1,1,Psychological
32185,44875,Rahul Hanumaiah,M,44,5,1,6,Psychological
32186,44957,Pooja DSouza,F,47,9,1,2,None
32187,45102,Kavitha Puttaiah,F,23,11,1,2,Minor
32188,45300,Chandana Kumar,F,49,18,1,8,Psychological
32189,45610,Priya Murthy,F,24,10,1,6,Minor
32190,45777,Rajesh Muddaiah,M,68,12,1,2,Grievous
32191,46191,Savitha Muddaiah,F,64,6,1,5,Minor
32192,46191,Fathima Nayak,F,39,7,2,11,Minor
32193,46812,Arjun Joshi,M,47,10,1,1,Fatal
32194,46988,Pooja Hanumaiah,F,47,18,1,2,Psychological
32195,47956,Sumathi Hanumaiah,F,55,14,7,18,Grievous
32196,48394,Nirmala Muddaiah,F,68,13,1,7,None
32197,48722,Pavithra Shaikh,F,22,5,7,18,Minor
32198,49022,Chethan Patel,M,15,15,4,14,Grievous
32199,49197,Gayathri Veerappa,F,68,5,7,18,Grievous
32200,49325,Sunitha Rao,F,60,1,7,18,Psychological
32201,49525,Manjunath Fernandez,M,50,13,3,12,Grievous
32202,49747,Imran Reddy,M,20,3,5,16,None
32203,49747,Suresh Nayak,M,15,3,1,6,Psychological
32204,211,Manoj Gupta,M,39,18,7,18,None
32205,674,Nandakumar Joshi,M,57,18,1,2,None
32206,980,Madesh DSouza,M,66,15,3,13,None
32207,1613,Abhishek Thimmaiah,M,69,15,1,4,None
32208,1966,Suresh Shenoy,M,21,15,7,18,None
32209,2585,Rohan Singh,M,25,17,3,13,None
32210,3144,Basavaraj Siddiqui,M,29,16,3,13,None
32211,3294,Umesh Acharya,M,28,3,1,7,None
32212,3617,Manjunath Basappa,M,38,14,1,1,None
32213,3879,Girish Fernandez,M,49,12,1,5,None
32214,3936,Harish Muddaiah,M,73,5,1,2,None
32215,4658,Siddesh Verma,M,70,13,7,18,None
32216,6274,Abhishek Murthy,M,48,1,2,11,None
32217,6430,Shanthala Verma,F,42,14,2,11,None
32218,7589,Chethan Singh,M,70,2,1,2,None
32219,7672,Vanitha Khan,F,27,17,2,10,Minor
32220,8403,Nagaraj Shetty,M,52,7,1,7,None
32221,9354,Ajay Puttaiah,M,29,9,1,1,Psychological
32222,9460,Ravi Lingaiah,M,59,10,3,13,Psychological
32223,9595,Venkatesh Nayak,M,49,15,2,9,Psychological
32224,9885,Bhavana Prabhu,F,59,11,1,5,Minor
32225,9947,Deepak Patel,M,25,18,1,7,Minor
32226,9967,Vijay Rao,M,36,5,1,4,Minor
32227,10756,Gopal Kamath,M,51,11,1,1,Psychological
32228,11732,Ramesh Naik,M,75,13,1,6,None
32229,11953,Anitha Shenoy,F,31,9,1,8,Minor
32230,12170,Chandana Kamath,F,75,11,1,7,Minor
32231,12367,Shanthala Nayak,F,35,3,1,2,None
32232,12438,Imran Hanumaiah,M,23,5,2,9,Psychological
32233,13387,Manoj Murthy,M,68,9,7,18,Minor
32234,14179,Anitha Pinto,F,17,12,1,3,None
32235,14247,Lakshmi Muddaiah,F,74,14,2,9,Minor
32236,14247,Sunitha Mirza,F,51,16,1,4,Grievous
32237,14310,Veena Raju,F,47,16,1,6,None
32238,14474,Manjula Murthy,F,25,11,2,10,Psychological
32239,15910,Nandakumar Reddy,M,39,10,4,14,Minor
32240,16425,Rahul Murthy,M,44,17,1,7,Grievous
32241,16545,Deepa Bhat,F,25,17,7,18,Grievous
32242,16545,Ganesh Bhat,M,33,16,1,2,Fatal
32243,17065,Naresh Sridhara,M,34,12,7,18,Minor
32244,17381,Reshma Gupta,F,46,15,6,17,None
32245,17645,Santosh Patel,M,37,17,7,18,Grievous
32246,17689,Sneha Acharya,F,62,9,1,3,None
32247,17762,Ravi Rangaiah,M,66,10,1,4,Minor
32248,17883,Priya Puttaiah,F,67,15,1,8,Minor
32249,19362,Vidya Patil,F,55,8,1,2,Fatal
32250,19766,Savitha Patil,F,44,17,2,10,Minor
32251,20009,Manoj Desai,M,43,3,7,18,Psychological
32252,21321,Kavitha Patil,F,26,12,1,1,Psychological
32253,21561,Mahesh Nayak,M,28,15,1,1,Grievous
32254,22935,Ganesh Prabhu,M,21,1,1,5,None
32255,24097,Rahul Muddaiah,M,37,18,2,9,Grievous
32256,25768,Rekha Muddaiah,F,69,12,1,5,Psychological
32257,27187,Veena Prabhu,F,49,15,1,7,Grievous
32258,27215,Nagaraj Murthy,M,38,9,1,4,Minor
32259,28762,Girish Sharma,M,51,17,1,6,Psychological
32260,29121,Nirmala Krishnappa,F,38,17,1,6,None
32261,29986,Divya Gupta,F,45,18,1,7,None
32262,30725,Fathima Singh,F,55,9,2,11,Minor
32263,32223,Pooja Murthy,F,30,15,1,1,Psychological
32264,32490,Reshma DSouza,F,58,5,1,5,Grievous
32265,32524,Bhavana Hanumaiah,F,32,14,2,10,None
32266,32905,Usha Prasad,F,36,5,1,6,Fatal
32267,32937,Santosh Gupta,M,31,14,1,6,Grievous
32268,33899,Arjun Thimmaiah,M,60,5,1,5,Psychological
32269,33899,Sanjay Reddy,M,23,17,1,2,Psychological
32270,35125,Suresh Nayak,M,15,2,2,9,None
32271,36148,Rekha Khan,F,59,9,5,16,Minor
32272,36148,Manoj Yellappa,M,46,1,7,18,None
32273,36181,Nirmala Bhat,F,68,16,3,12,Fatal
32274,36261,Priya Khan,F,46,12,1,4,Minor
32275,36570,Rakesh Gowda,M,40,17,7,18,Psychological
32276,36984,Divya Pinto,F,22,11,3,12,Minor
32277,38053,Pavithra Prabhu,F,41,15,1,5,Psychological
32278,38389,Hemavathi Thimmaiah,F,67,5,1,3,None
32279,39489,Spandana Kamath,F,45,18,2,10,Minor
32280,39812,Radha Desai,F,38,11,2,11,Minor
32281,39893,Sumathi Joshi,F,71,15,7,18,Minor
32282,40098,Lokesh Swamy,M,38,1,1,2,Fatal
32283,40609,Lokesh Lingaiah,M,41,16,3,12,Minor
32284,40925,Rekha Bhat,F,59,14,7,18,None
32285,41157,Harish Puttaiah,M,59,3,1,3,Psychological
32286,41470,Salman Fernandez,M,54,18,3,13,Grievous
32287,41800,Pushpa Acharya,F,59,15,1,4,Psychological
32288,41808,Chandana Krishnappa,F,74,17,3,12,Minor
32289,42386,Pushpa Khan,F,72,10,3,12,None
32290,43702,Kavitha Shenoy,F,22,10,1,6,None
32291,45260,Vidya Yellappa,F,57,14,3,13,Grievous
32292,45260,Gopal Siddiqui,M,21,11,1,5,Grievous
32293,46332,Manjula Veerappa,F,62,16,1,3,None
32294,47065,Geeta Choudhary,F,73,3,2,11,Minor
32295,47340,Deepa Prabhu,F,15,6,1,1,Minor
32296,47340,Lakshmi Shenoy,F,72,3,2,10,Minor
32297,47641,Sunitha Thimmaiah,F,74,1,7,18,None
32298,48060,Sumathi Siddiqui,F,31,12,2,11,Psychological
32299,48060,Nirmala Mirza,F,33,10,7,18,None
32300,48082,Shanthala Naik,F,38,12,1,6,None
32301,48097,Sharadha Pinto,F,68,14,1,2,Minor
32302,48097,Spandana Khan,F,67,6,4,15,Grievous
32303,48097,Sunitha Kumar,F,44,3,7,18,Grievous
32304,48346,Deepak Prabhu,M,29,15,7,18,Psychological
32305,48346,Sowmya Shetty,F,64,2,6,17,Psychological
32306,48747,Nirmala Singh,F,57,9,3,12,Psychological
32307,49531,Nirmala Shenoy,F,44,5,7,18,None
32308,49624,Bharath Gupta,M,64,14,1,4,Grievous
32309,18,Sunil Prabhu,M,17,16,2,10,None
32310,360,Naveen Rangaiah,M,51,15,1,5,None
32311,478,Bharath Kumar,M,74,7,1,1,None
32312,2267,Bharath Muddaiah,M,40,17,3,12,None
32313,2942,Ramesh Gupta,M,18,4,7,18,None
32314,3324,Mahesh Naik,M,52,7,1,7,None
32315,3430,Arjun Prasad,M,53,14,1,3,None
32316,5870,Reshma Khan,F,42,2,4,15,None
32317,6624,Pooja Shetty,F,36,4,1,7,None
32318,6624,Nirmala Patel,F,74,16,1,6,Minor
32319,9332,Akash Shetty,M,28,18,7,18,Psychological
32320,9659,Spandana Choudhary,F,72,15,3,12,Minor
